shopid,userid
31519248,0
31526180,0
31582966,0
31611110,0
31614331,105848455
31631638,0
31643542,0
31649616,0
31687261,0
31708382,0
31721649,0
31733346,0
31783990,0
31793881,0
31829316,0
31844790,0
31941277,0
31941333,0
31976883,0
31989591,0
32007281,0
32008061,0
32024210,0
32205430,0
32228101,0
32228742,0
32303717,0
32329173,0
32333759,0
32336468,0
32336511,0
32336771,0
32343467,0
32357064,0
32434400,0
32473673,0
32504026,0
32556144,0
32617242,0
32621224,0
32621245,0
32687238,0
32688409,0
32688460,0
32688669,0
32688838,0
32694979,0
32722065,0
32727115,0
32729279,205785599
32736674,0
32737624,0
32737848,0
32738397,0
32762271,0
32804560,0
32806456,0
32811676,0
32812115,0
32842440,0
32941393,0
32984622,0
33061646,0
33209224,0
33211067,0
33212036,0
33212582,0
33213512,0
33214136,0
33217010,0
33218044,0
33218739,0
33219688,0
33220191,0
33221557,0
33222392,0
33235736,0
33236404,0
33237048,0
33242381,0
33242881,0
33244586,0
33247857,0
33259978,0
33284373,0
33284653,0
33310042,0
33353620,0
33356901,0
33357311,0
33364292,0
33378739,0
33378815,0
33378874,0
33378925,0
33379009,0
33380999,0
33414672,0
33436161,0
33508499,0
33515430,0
33521018,0
33524104,0
33542566,0
33542933,0
33542970,0
33544002,0
33585930,0
33675962,0
33866990,0
33895855,0
33909939,0
33981253,0
33998565,0
34036281,0
34229630,0
34246897,0
34275528,0
34330422,0
34356347,0
34385511,0
34415688,0
34420137,0
34484620,0
34502659,0
34554143,0
34659157,0
34662442,0
34682272,0
34683066,0
34683087,0
34683148,0
34683172,0
34684183,0
34759148,0
34760488,0
34760620,0
34774517,0
34777712,0
34786785,0
34808537,0
34860843,0
34872941,0
34903610,0
34910509,0
34913467,0
34913498,0
34923033,156774808
34954176,0
35121836,0
35202282,0
35228168,0
35231159,0
35350380,0
35437220,0
35455828,0
35462171,0
35466783,0
35494109,0
35513093,0
35551166,0
35582678,0
35582959,0
35583114,0
35583249,0
35583328,0
35583557,0
35589275,0
35589926,0
35590237,2097773
35604723,0
35607993,0
35654573,0
35676241,0
35723388,0
35759169,0
35854780,0
35869507,0
35877739,0
35881190,0
35925244,0
36031351,0
36034945,0
36039737,0
36045337,0
36072106,0
36099178,0
36099247,0
36184635,0
36220289,0
36220391,0
36235288,0
36241107,0
36241947,0
36273132,0
36354680,0
36362859,0
36368241,0
36453588,0
36501223,0
36503201,0
36503706,0
36505196,0
36505840,0
36506146,0
36596985,0
36597337,0
36608611,0
36614520,0
36640767,0
36641013,92223139
36641250,0
36967806,0
37008998,0
37112082,0
37146548,0
37185467,0
37189296,0
37231708,0
37273588,0
37287068,0
37308679,0
37339994,0
37394164,0
37468156,0
37481658,0
37534128,0
37537616,0
37581365,0
37763676,0
37856992,0
37905931,0
37954639,0
37967238,0
37983742,0
38000833,0
38003378,0
38015541,0
38020112,0
38100650,0
38143850,0
38160011,0
38161315,0
38167363,0
38176570,0
38180991,0
38190697,0
38225220,0
38288574,0
38293403,0
38300808,0
38310202,0
38312776,0
38323641,0
38323741,0
38342171,0
38343019,0
38349477,0
38421426,0
38424995,0
38440816,0
38459063,0
38463337,0
38475552,0
38489048,0
38569471,0
38573785,0
38574185,0
38598912,0
38605929,0
38617433,0
38623983,0
38670688,0
38954913,0
38963929,0
38970657,0
38986004,0
38990760,0
39003342,0
39007140,0
39014731,0
39136489,0
39146716,0
39150258,0
39151341,0
39152410,0
39153592,0
39156271,0
39157872,0
39224304,0
39230517,0
39231674,0
39262021,0
39271673,0
39276521,0
39277699,0
39280688,0
39298774,0
39307125,0
39307207,0
39307604,0
39315928,0
39362263,0
39368087,0
39368400,0
39375790,0
39397326,0
39401486,0
39401693,0
39413759,0
39418289,0
39538010,0
39539282,0
39548974,0
39554718,0
39557412,0
39671305,0
39827428,0
39835658,0
39854919,0
39869582,0
39899716,0
39934542,0
39938958,0
39957121,0
39983965,0
40107935,0
40143897,0
40157587,0
40170799,0
40177235,0
40178158,0
40204779,0
40204979,0
40205194,0
40205423,0
40205621,0
40237563,0
40262908,0
40262957,214804722
40262992,0
40263031,0
40263068,0
40263154,0
40263211,0
40263272,0
40263807,0
40263847,0
40263913,0
40263956,0
40263988,0
40264049,0
40264094,0
40264133,0
40264163,0
40267558,0
40299064,0
40366014,0
40367148,0
40383960,0
40384408,0
40390924,0
40392768,0
40393996,0
40415288,0
40429317,0
40463392,0
40499276,0
40499478,0
40499758,0
40505022,0
40510269,0
40528055,0
40582274,0
40632026,0
40722926,0
40750356,0
40835112,0
40838759,0
40870631,0
40870762,0
40891593,0
40893295,0
40894980,0
40900608,0
40959403,0
40966767,0
40979235,0
40979499,0
40981095,0
41038580,0
41056024,0
41056304,0
41107394,0
41107602,0
41132404,0
41153817,0
41164606,0
41246368,81592089
41252210,0
41282916,0
41292613,0
41292748,0
41292894,0
41293031,0
41293170,0
41293301,0
41301593,0
41305538,0
41391875,0
41398011,0
41463061,0
41520733,0
41524293,0
41550859,0
41724166,0
41816358,0
41821807,0
41824823,0
41856596,0
41872759,0
41872939,0
41880635,0
41929346,0
41970151,0
42023512,0
42030686,0
42033893,0
42034763,0
42038063,0
42050061,0
42054173,0
42127163,0
42141747,0
42149796,0
42181947,0
42194809,0
42201537,0
42303483,0
42351877,0
42378910,0
42380570,0
42382113,0
42391498,0
42394774,0
42409948,0
42413290,0
42427435,0
42535292,0
42588802,0
42589471,0
42602990,0
42612188,0
42695808,0
42821982,0
43143522,0
43230556,0
43230649,0
43230749,0
43230896,0
43251211,0
43271018,0
43271089,0
43271155,0
43271239,0
43271296,0
43272006,0
43282712,0
43282896,0
43288453,0
43371822,0
43373263,0
43375697,0
43384791,0
43412276,50672876
43416591,0
43420628,0
43432324,0
43432491,0
43432554,0
43445063,0
43518173,0
43523925,0
43523981,0
43524023,0
43524060,0
43527981,0
43552564,0
43556879,0
43586438,0
43589306,0
43596797,214226569
43679510,0
43693182,0
43693258,0
43693398,0
43704589,0
43705414,0
43719124,0
43726621,0
43782832,0
43847089,0
43855786,0
43856086,0
43859773,0
43859843,0
43860220,0
43897181,0
43907907,0
43928512,0
44039746,0
44255855,0
44263560,0
44267597,0
44283789,0
44302321,0
44312620,0
44400317,0
44414907,0
44432930,0
44528812,0
44531198,0
44534512,0
44541692,0
44542094,0
44554498,0
44555928,0
44557184,0
44606956,0
44642356,0
44669658,0
44672253,0
44672740,0
44673604,0
44769740,0
44796915,0
44823802,0
44823923,0
44824084,0
44824129,0
44824231,0
44824309,0
44840203,0
44856467,0
44901339,0
45009669,0
45021829,0
45084125,0
45084184,116055684
45084281,0
45084333,0
45084413,0
45084455,0
45084509,0
45084576,0
45084618,0
45107936,0
45149727,0
45212491,0
45212749,0
45244639,0
45292215,0
45292691,0
45316151,0
45329853,0
45331410,0
45339649,0
45348627,0
45349944,0
45374124,0
45387853,0
45439982,0
45441554,0
45503333,0
45512569,0
45523552,0
45559491,0
45560149,0
45575613,0
45632055,0
45644569,0
45645545,0
45646536,0
45647685,0
45650100,0
45650247,0
45650375,0
45664398,0
45693167,0
45717318,0
45718192,0
45790766,0
45828982,0
45836171,0
45869716,0
45869818,0
45869875,0
45869981,0
45870095,0
45870194,0
45870254,0
45870322,0
45870411,0
45870479,0
45870552,0
46002118,0
46116282,0
46215130,0
46243392,0
46270395,0
46305529,0
46313609,0
46313668,0
46313738,0
46331053,0
46358462,0
46520041,0
46562279,0
46573753,0
46625431,0
46626806,0
46633960,0
46637783,0
46637860,0
46637929,0
46638051,0
46677550,0
46689486,0
46703854,0
46725065,0
46733104,0
46764603,0
46785084,0
46858224,0
46899932,0
46900382,0
46915331,0
46918397,0
46944726,0
47163495,0
47307927,0
47368929,0
47372977,0
47414452,0
47415942,0
47432062,0
47442958,0
47444443,0
47555774,0
47674608,0
47678101,0
47695125,0
47695236,0
47697099,0
47707128,0
47715059,0
47745581,0
47803686,0
47867826,0
47877441,0
47908729,0
47911735,0
47924138,0
48058355,0
48093730,0
48097395,0
48097475,0
48110856,0
48125273,0
48125852,0
48126758,0
48256120,0
48258478,0
48279187,0
48279278,0
48539878,0
48567203,0
48658870,0
48685076,0
48685683,0
48686508,0
48686569,0
48697397,0
48702311,0
48702598,0
48704683,0
48732581,0
48783473,0
48788084,0
48823778,0
48824979,0
48834674,0
48841693,0
48932741,0
48932776,0
48961570,2803721
48968932,0
48969280,0
48970010,207880909
48986569,0
49071150,0
49071231,0
49073870,0
49084092,0
49092904,0
49094552,0
49095891,0
49112765,0
49113022,0
49174497,0
49247759,0
49262220,0
49411317,0
49612688,0
49616982,0
49652541,0
49657321,0
49672120,0
49674796,0
49674886,0
49674942,0
49746238,0
49766909,0
49795700,0
49800598,0
49802667,0
49819997,0
49900345,0
49947104,0
49947211,0
49949368,0
49950548,0
50057651,0
50060839,0
50090018,0
50099480,0
50115393,0
50115403,0
50115844,0
50115938,0
50115967,0
50116010,0
50116088,0
50120282,0
50122931,0
50123485,0
50203676,0
50205469,0
50205520,0
50212965,0
50235900,0
50236030,0
50236126,0
50236239,0
50251146,0
50391709,0
50459466,0
50581831,0
50653582,0
50658851,0
50682734,214365114
50701690,0
50713918,172106152
50718757,0
50826553,0
50834399,0
50834422,0
50860129,0
50922062,0
50968180,0
50968237,0
50968294,0
50968349,0
50968453,0
50968509,0
50968708,0
50968763,0
50968827,0
50968872,0
50968953,0
50969033,0
50969117,0
50969203,0
50969263,0
50969317,0
50969402,0
50969547,0
50969592,0
50969655,0
50969736,0
50969852,0
50969973,0
50970067,0
50970150,0
50970203,0
50970275,0
50970338,0
50970404,0
50970474,0
50970535,0
50970601,0
50970673,0
50972539,0
50978451,0
50981104,0
50986492,0
50988511,0
50993659,0
51001875,0
51002382,0
51003560,0
51031970,0
51089915,0
51113116,0
51114869,0
51117755,0
51134277,212200633&29857724
51196349,0
51270254,0
51440269,0
51479832,0
51487211,214808165
51487338,0
51487475,0
51495017,0
51498626,0
51505468,0
51511597,0
51525093,0
51526935,0
51550978,0
51552866,0
51554265,0
51560778,0
51576985,0
51641590,0
51646546,0
51667143,0
51678844,0
51686788,0
51691732,0
51693198,0
51696063,0
51697680,0
51700850,0
51725313,0
51728160,0
51757797,0
51762012,0
51771903,0
51777537,0
51782562,0
51810409,0
51812019,0
51813075,0
51813475,0
51813683,0
51831798,0
51834687,0
51834703,0
51834727,0
51897426,0
51910355,0
51910520,0
51931415,0
51934752,0
51941174,0
51942426,0
51948191,0
51960315,0
51971960,0
51973413,0
52049170,0
52280537,0
52362780,0
52362883,0
52377417,213919641
52398073,0
52440733,0
52444305,0
52448766,0
52469496,0
52494327,0
52512169,0
52591167,0
52636778,0
52637837,0
52652942,0
52657634,0
52718900,0
52750998,0
52762675,0
52778437,0
52786334,0
52790816,0
52830016,0
52868403,0
52886536,0
52910894,0
52911582,0
52918406,0
52928480,0
52928861,0
52934282,0
52934787,0
52938351,0
52942194,0
52993992,0
52997577,0
53011212,0
53026959,0
53027147,0
53066156,0
53068798,0
53075156,0
53202838,0
53231190,0
53261447,0
53295095,0
53396957,0
53427888,0
53451414,0
53479739,0
53486257,0
53486356,0
53486430,0
53499528,0
53506253,0
53553860,0
53579328,0
53588950,0
53590750,0
53591075,0
53609018,0
53609134,0
53609399,0
53609450,0
53611454,0
53613331,0
53613428,0
53613487,0
53630765,0
53635011,0
53703096,0
53741516,0
53741631,0
53742368,0
53747971,0
53749242,0
53762796,0
53763003,0
53763084,0
53871640,0
53890724,0
53906676,0
53909882,0
53927834,0
53934250,0
53970462,0
53972781,0
54000722,0
54003189,0
54028828,0
54054704,0
54054751,0
54063622,0
54130955,0
54186237,0
54257623,107414154&1974334
54263048,0
54328958,0
54393838,0
54410605,0
54415227,48207392
54456685,0
54472148,0
54472231,0
54472295,0
54472353,0
54519869,0
54551673,0
54563111,0
54563270,0
54566649,0
54570100,0
54570418,0
54590692,0
54593630,0
54593721,0
54593828,214778616
54593928,0
54594036,0
54610127,0
54615708,0
54619920,0
54621801,0
54653047,0
54695643,0
54766203,0
54784670,0
54799439,0
54875964,0
54877628,0
54888132,0
54919687,0
55027948,0
55049983,0
55061902,0
55140420,0
55249242,0
55314237,0
55480091,0
55486122,0
55495499,0
55502217,0
55625630,0
55647726,0
55682487,0
55744685,0
55773557,0
55796589,0
55831847,0
55888624,0
55915577,0
55916103,0
55941010,0
55942169,0
55947253,0
56011607,0
56017296,0
56021221,0
56023837,0
56035926,0
56049013,0
56049350,0
56049882,0
56049986,0
56053552,0
56089815,0
56155452,0
56291223,0
56431667,0
56455906,0
56539845,0
56539942,0
56582686,0
56664886,0
56793077,0
56849211,0
56870786,0
56926710,0
57046422,0
57048183,0
57189823,0
57249311,0
57285019,0
57327530,0
57482422,0
57605508,0
57638278,0
57639882,0
57654447,0
57667072,0
57726361,0
57775788,0
57776355,0
57781183,0
57782949,0
57811855,0
57885771,0
57934775,0
58113577,0
58186181,0
58187600,0
58187673,0
58190767,0
58201110,0
58239499,0
58241242,0
58241322,0
58256502,0
58260888,0
58382447,0
58390723,0
58402134,0
58405272,0
58411168,0
58446009,0
58449520,0
58471916,0
58493058,0
58527887,0
58528019,0
58528257,0
58528478,0
58530330,0
58530468,0
58530582,0
58530722,0
58537346,0
58541919,0
58543215,0
58543519,0
58543771,61893096
58548192,0
58548243,0
58548312,0
58548363,0
58548427,0
58548492,0
58548556,0
58548620,0
58548680,0
58548741,0
58559967,0
58569891,0
58597745,0
58609575,0
58669510,0
58669559,0
58669653,0
58669699,0
58669780,0
58669864,0
58669963,0
58670027,0
58670070,0
58685176,0
58685380,0
58692614,0
58719631,0
58719788,0
58721419,0
58721934,0
58722345,0
58722428,12425335
58722602,0
58722690,0
58724408,0
58772820,0
58811637,0
58835561,152352709
58853230,0
58853808,0
58860264,0
58876652,0
58910645,0
58986499,0
59049412,0
59255767,0
59257412,0
59294877,0
59317168,0
59322395,0
59322527,0
59416510,0
59447294,0
59460083,0
59472057,0
59474096,0
59479182,0
59538222,0
59545466,0
59592317,0
59599139,0
59601323,0
59602530,0
59602605,0
59603124,0
59603250,0
59617008,80682958
59699494,0
59708166,0
59715717,0
59760486,0
59765227,0
59846544,0
59847324,0
59847713,0
59888259,0
59895426,0
59899297,0
59899394,0
59933245,0
59956177,0
60163672,0
60239193,0
60247122,0
60253912,0
60277269,0
60279691,0
60312565,0
60314474,0
60314708,0
60314946,0
60315050,0
60315186,0
60315247,0
60315503,0
60315552,0
60317321,0
60324086,0
60325104,0
60341531,0
60341648,0
60341714,0
60341792,0
60426282,0
60426387,0
60430410,0
60431863,0
60462983,0
60463625,0
60468747,0
60477235,0
60478893,0
60479279,0
60481448,0
60484131,0
60487017,0
60489172,0
60489360,0
60489418,0
60489482,0
60491277,0
60572798,0
60576191,0
60576405,0
60576492,0
60582044,0
60584036,0
60586051,0
60586094,0
60586130,0
60586165,0
60586200,0
60586231,0
60586272,0
60586314,0
60586353,0
60587081,0
60587140,0
60587177,0
60587222,33794624
60632091,0
60632301,0
60725573,0
60752599,0
60754578,0
60761993,0
60785363,0
60785436,0
60785640,0
60785861,0
60859704,0
60861695,0
60861743,0
60861784,0
60863287,0
60863338,0
60863422,0
60863456,0
60863495,0
60863536,0
60864387,0
60864445,0
60864487,0
60864555,0
60864657,0
60864699,0
60864760,0
60866742,0
60866794,0
60866927,0
60866963,0
60867012,0
60867069,0
60867098,0
60867136,0
60875567,0
60905700,0
60986477,0
61100202,0
61102001,0
61197304,0
61278453,0
61293252,0
61331731,0
61350050,0
61350092,0
61351566,0
61358814,0
61359433,0
61359929,0
61359994,0
61360033,0
61360170,0
61360982,0
61361053,0
61361156,0
61361234,0
61441376,0
61475131,0
61503188,0
61506004,0
61510385,0
61512464,0
61556313,0
61595324,0
61613393,0
61655715,0
61682130,0
61745753,0
61747656,0
61749528,0
61758240,0
61758268,0
61776750,0
61803002,0
61808411,0
61808466,0
61808548,0
61811194,0
61814812,0
61816065,0
61823843,0
61899879,0
61900025,0
61935082,0
61936730,0
61978612,0
62106077,0
62211802,0
62291408,0
62333938,0
62343291,0
62351153,0
62351185,0
62351217,0
62353194,0
62353251,0
62353606,0
62374132,0
62374610,0
62375196,0
62382470,0
62394838,0
62395537,0
62395659,0
62396006,0
62398447,0
62398554,0
62415789,0
62505955,0
62650477,0
62653223,0
62666720,0
62680982,0
62704746,0
62704888,0
62704948,0
62707697,0
62712397,0
62713492,0
62713846,0
62713946,0
62714047,0
62717330,0
62717741,0
62795575,0
62830039,0
62837528,0
62850963,0
62947690,0
62959769,0
62989684,0
62989879,0
63000976,0
63001558,0
63001696,81928284
63001745,101866283
63002016,0
63002091,0
63002245,0
63002357,0
63002418,0
63103090,0
63110082,0
63249689,0
63328903,0
63329855,0
63346654,0
63346781,0
63346894,0
63346956,0
63356533,0
63356661,0
63356862,0
63359105,0
63363538,0
63363957,0
63364012,0
63364240,0
63369471,0
63370266,0
63371453,0
63381431,0
63428645,0
63445331,0
63450898,0
63459619,0
63475990,0
63476290,0
63493644,0
63525393,0
63525628,0
63525957,0
63526352,0
63526670,0
63526868,0
63538032,0
63542021,0
63546470,0
63632994,0
63636957,0
63647432,0
63651608,0
63652029,0
63652149,0
63652245,0
63653159,0
63663065,0
63665185,0
63671874,0
63672190,0
63673167,0
63673268,0
63673912,0
63674025,0
63674264,0
63675044,0
63684563,0
63692334,0
63703359,0
63779700,0
63840564,0
63840599,0
63840676,0
63840744,0
63840979,0
63841064,0
63841126,0
63841160,0
63841209,0
63841244,0
63841300,0
63859229,0
63879637,0
63888299,112649507
63908245,0
63960171,0
64058908,0
64071789,0
64076337,0
64111452,0
64111625,0
64111812,0
64111837,0
64111862,0
64111943,0
64111976,0
64112048,0
64112186,0
64112208,0
64112541,0
64112600,0
64112798,0
64112888,0
64112948,0
64112995,0
64113015,0
64113048,0
64113118,0
64113182,0
64113207,0
64113230,0
64113260,0
64113287,0
64113329,0
64113407,0
64113468,0
64129364,0
64129412,0
64129603,0
64129651,0
64129699,0
64129731,0
64148965,0
64149615,0
64165618,0
64186273,0
64190355,0
64191511,0
64191620,0
64216703,0
64237119,0
64243969,0
64244018,0
64244102,0
64244607,0
64323313,0
64328548,0
64360593,0
64363516,0
64369405,0
64369518,172591713
64370566,0
64375101,0
64375476,0
64375750,0
64375867,0
64376286,0
64376561,0
64384624,0
64384696,0
64388529,0
64388615,0
64393429,0
64393472,0
64393714,0
64394101,0
64394225,0
64394300,0
64394353,0
64394406,0
64394452,0
64394458,0
64394500,0
64394533,194833170
64394539,0
64394634,0
64394646,0
64472211,0
64477530,0
64492135,0
64498057,0
64504761,0
64505235,0
64514324,0
64516174,0
64516548,0
64516648,0
64518536,0
64525380,0
64526653,0
64625969,0
64645503,0
64655454,0
64655690,0
64744318,0
64756412,0
64759638,0
64760759,0
64881881,0
64909117,0
64909454,0
64909692,0
64910285,0
64912691,0
64917057,0
64917141,0
64917226,0
64917281,0
64918004,0
64920303,0
64922680,0
64963782,0
65034383,0
65035774,0
65079264,0
65217459,0
65281151,0
65290406,0
65308935,0
65318920,0
65319081,0
65319119,0
65320127,0
65320227,0
65323127,0
65335111,0
65335184,0
65362355,0
65414652,0
65453156,29503
65467731,0
65471465,0
65474765,0
65496230,0
65500189,0
65500328,0
65551316,0
65600213,0
65644802,0
65649018,0
65692832,0
65693043,0
65740806,0
65740849,0
65744681,0
65745171,0
65748648,0
65748750,0
65751849,0
65761398,0
65806748,0
65883103,0
65883154,0
65883234,0
65884825,0
65885335,0
65885518,0
65885656,0
65889401,0
65919032,0
65920681,0
65926726,0
65949042,0
65949495,0
65949570,0
65977497,0
66194768,0
66207514,0
66232769,215123671
66240475,0
66326846,0
66332786,0
66337054,122507717
66342314,0
66342542,0
66342952,0
66359990,0
66363843,0
66375071,0
66375902,0
66375973,0
66385741,0
66391375,194647522
66391451,0
66391500,0
66391844,0
66397495,0
66399098,0
66407807,0
66407845,0
66407888,0
66407929,0
66408413,0
66408457,0
66408501,0
66463332,0
66484404,0
66517574,0
66517824,0
66526405,0
66534345,0
66534395,0
66540707,0
66545476,0
66551238,0
66551308,0
66551368,0
66551411,0
66630642,0
66630707,0
66630778,0
66630848,0
66630937,0
66631011,0
66658586,0
66708733,0
66708763,0
66715582,0
66741667,0
66788521,0
66792817,0
66796064,0
66812706,0
66822768,0
66823168,0
66836500,0
66836561,0
66836749,0
66837037,0
66844420,0
66844600,0
66844633,0
66849670,0
66861410,213502289
66861586,0
66861680,0
66861780,0
66861883,0
66862006,0
66862105,0
66862214,0
66868548,0
66876434,0
66888689,0
66909011,0
66921008,0
66955385,0
66957839,0
66992526,0
67017280,0
67017307,0
67048491,0
67099682,0
67146689,0
67148848,0
67162331,0
67162407,0
67166643,0
67302600,0
67364842,0
67433560,0
67570447,0
67627711,0
67661961,0
67729795,0
67846887,0
67846911,0
67864961,0
67867049,0
67875681,0
67960532,0
67975263,0
67992814,0
67999783,0
68002422,0
68019980,0
68020156,0
68033452,0
68149306,0
68167499,0
68266167,0
68421381,0
68442588,0
68457554,0
68457721,0
68459563,0
68459936,0
68460721,0
68464720,0
68465751,0
68466427,0
68469122,0
68475578,0
68477007,0
68478964,29466045
68480075,0
68480146,0
68500389,0
68603365,0
68604808,0
68604877,0
68604945,0
68609828,183440131
68618670,0
68716077,0
68717764,0
68733357,0
68735256,0
68753518,0
68766338,0
68766530,0
68772357,0
68789708,0
68836342,0
68836422,0
68836492,0
68836564,0
68848438,0
68848720,0
68849005,0
68849900,0
68849937,0
68851581,0
68855171,0
68855173,0
68855231,0
68857747,0
